,Tag,Zeit,Temp,Raum,Anzahl
9150,56,10.4918623,12.0,5C-15,0.0
9151,56,10.4934893,12.0,Vorraum 5C-15,0.0
9152,56,10.495182,12.0,5C-01.1,0.0
9155,56,10.5238285,12.0,5C-01.1,0.0
9156,56,10.525651,12.0,Vorraum 5C-15,0.0
9157,56,10.5274086,12.0,5C-15,0.0
9158,56,10.5291014,12.0,5C-15,0.0
9207,56,12.0108719,12.0,5C-15,0.0
9208,56,12.01263,12.0,Vorraum 5C-15,0.0
9209,56,12.0143223,12.0,Vorraum 5C-15,0.0
9210,56,12.16237,12.0,Vorraum 5C-15,0.0
9211,56,12.1641273,12.0,Vorraum 5C-15,0.0
9212,56,12.16582,12.0,Vorraum 5C-15,0.0
9213,56,12.1675777,12.0,5C-15,0.0
9216,56,12.1851559,12.0,4C-01.1,0.0
9217,56,12.1869793,12.0,4C-01.2,0.0
9218,56,12.1886721,12.0,4C-01.2,0.0
9219,56,12.1903648,12.0,Flur 4. OG Übergang,0.0
9220,56,12.6054039,12.0,Flur 4. OG Übergang,0.0
9221,56,12.6071615,12.0,Flur 4. OG Übergang,0.0
9222,56,12.6088543,12.0,4C-01.2,0.0
9223,56,12.6105471,12.0,4C-01.1,0.0
9224,56,12.612175,12.0,4C-01.1,0.0
9225,56,12.6140623,12.0,4C-01.1,0.0
9226,56,12.6158848,12.0,4C-01.1,0.0
9228,56,12.6245441,12.0,5C-15,0.0
9229,56,12.6262369,12.0,5C-15,0.0
9271,56,15.39362,12.0,5C-15,0.0
9272,56,15.3953123,12.0,Vorraum 5C-15,0.0
9273,56,15.3970051,12.0,5C-01.1,0.0
9276,56,15.4256516,12.0,5C-01.1,0.0
9277,56,15.4273434,12.0,Vorraum 5C-15,0.0
9278,56,15.4291019,12.0,5C-15,0.0
9279,56,15.4307938,12.0,5C-15,0.0
9349,56,17.24948,12.0,5C-15,0.0
9350,56,17.2511063,12.0,Vorraum 5C-15,0.0
9353,56,17.2615242,12.0,4C-01.1,0.0
9354,56,17.263216,12.0,4C-01.1,0.0
9355,56,17.2649078,12.0,4C-01.1,0.0
9356,56,17.2666016,12.0,4C-01.2,0.0
9357,56,17.268425,12.0,Flur 4. OG Übergang,0.0
9358,57,8.851498,12.0,Flur 4. OG Übergang,0.0
9359,57,8.85319,12.0,Flur 4. OG Übergang,0.0
9360,57,8.855989,12.0,4C-01.2,0.0
9361,57,8.857747,12.0,4C-01.1,0.0
9362,57,8.860287,12.0,4C-01.1,0.0
9365,57,8.865495,12.0,4C-01.1,0.0
9367,57,8.87474,12.0,Vorraum 5C-15,0.0
9368,57,8.876432,12.0,5C-15,0.0
9369,57,8.878125,12.0,5C-15,0.0
9383,57,9.577474,12.0,5C-15,0.0
9384,57,9.579231,12.0,5C-15,0.0
9385,57,9.580925,12.0,Küche 5. OG,0.0
9386,57,9.648763,12.0,Küche 5. OG,0.0
9387,57,9.650391,12.0,Küche 5. OG,0.0
9388,57,9.652148,12.0,5C-15,0.0
9389,57,9.655209,12.0,5C-15,0.0
9400,57,10.2218752,12.0,5C-15,0.0
9401,57,10.2236328,12.0,Vorraum 5C-15,0.0
9426,57,11.1040363,12.0,5C-15,0.0
9427,57,11.10586,12.0,5C-15,0.0
9456,57,11.5493488,12.0,5C-15,0.0
9457,57,11.5510416,12.0,Vorraum 5C-15,0.0
9458,57,11.5527344,12.0,5C-01.1,0.0
9461,57,11.58138,12.0,5C-01.1,0.0
9462,57,11.5830727,12.0,Vorraum 5C-15,0.0
9463,57,11.5847654,12.0,5C-15,0.0
9464,57,11.5865231,12.0,5C-15,0.0
9476,57,11.7143879,12.0,5C-15,0.0
9477,57,11.7161455,12.0,Vorraum 5C-15,0.0
9478,57,11.7179031,12.0,Vorraum 5C-15,0.0
9479,57,11.7459641,12.0,Vorraum 5C-15,0.0
9480,57,11.7476559,12.0,Vorraum 5C-15,0.0
9481,57,11.7499352,12.0,5C-15,0.0
9482,57,11.7516279,12.0,5C-15,0.0
9492,57,12.0560551,12.0,5C-15,0.0
9493,57,12.0578127,12.0,Vorraum 5C-15,0.0
9494,57,12.0596352,12.0,Vorraum 5C-15,0.0
9497,57,12.07207,12.0,4C-01.1,0.0
9498,57,12.0738277,12.0,4C-01.1,0.0
9499,57,12.0755863,12.0,4C-01.1,0.0
9500,57,12.0783854,12.0,Flur 4. OG Übergang,0.0
9501,57,12.0802078,12.0,Flur 4. OG Übergang,0.0
9502,57,12.0842447,12.0,Flur 4. OG Übergang,0.0
9503,57,12.0916014,12.0,Flur 4. OG Übergang,0.0
9504,57,12.0932941,12.0,Flur 4. OG Übergang,0.0
9505,57,12.0950527,12.0,Flur 4. OG Übergang,0.0
9507,57,12.1003256,12.0,4C-01.1,0.0
9508,57,12.1038418,12.0,4C-01.1,0.0
9509,57,12.1055984,12.0,4C-01.1,0.0
9510,57,12.1126957,12.0,4C-01.1,0.0
9511,57,12.1148434,12.0,4C-01.1,0.0
9512,57,12.1166019,12.0,4C-01.1,0.0
9513,57,12.1184244,12.0,4C-01.1,0.0
9514,57,12.1201172,12.0,4C-01.1,0.0
9515,57,12.1218748,12.0,4C-01.1,0.0
9516,57,12.1236324,12.0,4C-01.1,0.0
9517,57,12.1253262,12.0,4C-01.1,0.0
9518,57,12.1271486,12.0,4C-01.1,0.0
9519,57,12.1289063,12.0,4C-01.1,0.0
9520,57,12.1322269,12.0,4C-01.1,0.0
9521,57,12.1339846,12.0,4C-01.1,0.0
9522,57,12.13711,12.0,4C-01.1,0.0
9523,57,12.1388674,12.0,4C-01.1,0.0
9524,57,12.14056,12.0,4C-01.1,0.0
9525,57,12.142252,12.0,4C-01.1,0.0
9526,57,12.1439457,12.0,4C-01.1,0.0
9527,57,12.1456375,12.0,4C-01.1,0.0
9528,57,12.1473961,12.0,4C-01.1,0.0
9529,57,12.1490231,12.0,4C-01.1,0.0
9530,57,12.1507168,12.0,4C-01.1,0.0
9531,57,12.1525393,12.0,4C-01.1,0.0
9532,57,12.1542969,12.0,4C-01.1,0.0
9533,57,12.15599,12.0,4C-01.1,0.0
9534,57,12.1606121,12.0,4C-01.1,0.0
9535,57,12.1647129,12.0,4C-01.1,0.0
9536,57,12.1664715,12.0,4C-01.1,0.0
9537,57,12.1681643,12.0,4C-01.1,0.0
9538,57,12.1708984,12.0,4C-01.1,0.0
9539,57,12.1725912,12.0,4C-01.1,0.0
9540,57,12.174284,12.0,4C-01.1,0.0
9541,57,12.1759768,12.0,4C-01.1,0.0
9542,57,12.1777344,12.0,4C-01.1,0.0
9543,57,12.1794271,12.0,4C-01.1,0.0
9544,57,12.1811848,12.0,4C-01.1,0.0
9545,57,12.1829433,12.0,4C-01.1,0.0
9546,57,12.1846352,12.0,4C-01.1,0.0
9547,57,12.18724,12.0,4C-01.1,0.0
9548,57,12.1889973,12.0,4C-01.1,0.0
9549,57,12.1906252,12.0,4C-01.1,0.0
9550,57,12.192318,12.0,4C-01.1,0.0
9551,57,12.19414,12.0,4C-01.1,0.0
9552,57,12.1959629,12.0,4C-01.1,0.0
9553,57,12.20013,12.0,4C-01.1,0.0
9554,57,12.2018223,12.0,4C-01.1,0.0
9555,57,12.2036457,12.0,4C-01.1,0.0
9556,57,12.2054691,12.0,4C-01.1,0.0
9557,57,12.2071609,12.0,4C-01.1,0.0
9558,57,12.2089844,12.0,4C-01.1,0.0
9559,57,12.2106113,12.0,4C-01.1,0.0
9560,57,12.2142582,12.0,4C-01.1,0.0
9561,57,12.2160158,12.0,4C-01.1,0.0
9562,57,12.2178383,12.0,4C-01.1,0.0
9563,57,12.2195969,12.0,4C-01.1,0.0
9564,57,12.2214193,12.0,4C-01.1,0.0
9565,57,12.223177,12.0,4C-01.1,0.0
9566,57,12.225,12.0,4C-01.1,0.0
9567,57,12.226758,12.0,4C-01.1,0.0
9568,57,12.2285156,12.0,4C-01.1,0.0
9569,57,12.2303391,12.0,4C-01.1,0.0
9570,57,12.2321615,12.0,4C-01.1,0.0
9571,57,12.2339191,12.0,4C-01.1,0.0
9572,57,12.2368488,12.0,4C-01.1,0.0
9573,57,12.2386723,12.0,4C-01.1,0.0
9574,57,12.24043,12.0,4C-01.1,0.0
9575,57,12.2421875,12.0,4C-01.1,0.0
9576,57,12.24388,12.0,4C-01.1,0.0
9577,57,12.245573,12.0,4C-01.1,0.0
9578,57,12.2473307,12.0,4C-01.1,0.0
9579,57,12.2490234,12.0,4C-01.1,0.0
9580,57,12.2508469,12.0,4C-01.1,0.0
9581,57,12.2527342,12.0,4C-01.1,0.0
9582,57,12.254427,12.0,4C-01.1,0.0
9583,57,12.25625,12.0,4C-01.1,0.0
9584,57,12.258008,12.0,4C-01.1,0.0
9585,57,12.2597656,12.0,4C-01.1,0.0
9586,57,12.2615891,12.0,4C-01.1,0.0
9587,57,12.2634115,12.0,4C-01.1,0.0
9588,57,12.2651691,12.0,4C-01.1,0.0
9589,57,12.2669277,12.0,4C-01.1,0.0
9590,57,12.2686844,12.0,4C-01.1,0.0
9591,57,12.2705078,12.0,4C-01.1,0.0
9592,57,12.2744789,12.0,4C-01.1,0.0
9593,57,12.2763023,12.0,4C-01.1,0.0
9594,57,12.2779942,12.0,4C-01.1,0.0
9595,57,12.2797527,12.0,4C-01.1,0.0
9596,57,12.28151,12.0,4C-01.1,0.0
9597,57,12.283268,12.0,4C-01.1,0.0
9598,57,12.2849607,12.0,4C-01.1,0.0
9599,57,12.2867184,12.0,4C-01.1,0.0
9600,57,12.2884121,12.0,4C-01.1,0.0
9601,57,12.2902346,12.0,4C-01.1,0.0
9602,57,12.2919273,12.0,4C-01.1,0.0
9603,57,12.293685,12.0,4C-01.1,0.0
9604,57,12.2954426,12.0,4C-01.1,0.0
9605,57,12.2971354,12.0,4C-01.1,0.0
9606,57,12.298893,12.0,4C-01.1,0.0
9607,57,12.3006516,12.0,4C-01.1,0.0
9608,57,12.3024082,12.0,4C-01.1,0.0
9609,57,12.3041019,12.0,4C-01.1,0.0
9610,57,12.30586,12.0,4C-01.1,0.0
9611,57,12.307682,12.0,4C-01.1,0.0
9612,57,12.3093748,12.0,4C-01.1,0.0
9613,57,12.3111324,12.0,4C-01.1,0.0
9614,57,12.312891,12.0,4C-01.1,0.0
9615,57,12.3146486,12.0,4C-01.1,0.0
9616,57,12.3164711,12.0,4C-01.1,0.0
9617,57,12.31823,12.0,4C-01.1,0.0
9618,57,12.3199215,12.0,4C-01.1,0.0
9619,57,12.32168,12.0,4C-01.1,0.0
9620,57,12.3234377,12.0,4C-01.1,0.0
9621,57,12.3251953,12.0,4C-01.1,0.0
9622,57,12.3269529,12.0,4C-01.1,0.0
9623,57,12.3287754,12.0,4C-01.1,0.0
9624,57,12.330534,12.0,4C-01.1,0.0
9625,57,12.3322916,12.0,4C-01.1,0.0
9626,57,12.3339844,12.0,4C-01.1,0.0
9627,57,12.3356771,12.0,4C-01.1,0.0
9628,57,12.3375,12.0,4C-01.1,0.0
9629,57,12.3392582,12.0,4C-01.1,0.0
9630,57,12.3410158,12.0,4C-01.1,0.0
9631,57,12.3427734,12.0,4C-01.1,0.0
9632,57,12.3445311,12.0,4C-01.1,0.0
9633,57,12.3462887,12.0,4C-01.1,0.0
9634,57,12.3480473,12.0,4C-01.1,0.0
9635,57,12.34987,12.0,4C-01.1,0.0
9636,57,12.3516922,12.0,4C-01.1,0.0
9637,57,12.3534508,12.0,4C-01.1,0.0
9638,57,12.3551426,12.0,4C-01.1,0.0
9639,57,12.3569012,12.0,4C-01.1,0.0
9640,57,12.3586588,12.0,4C-01.1,0.0
9641,57,12.3604164,12.0,4C-01.1,0.0
9642,57,12.36224,12.0,4C-01.1,0.0
9643,57,12.3639975,12.0,4C-01.1,0.0
9644,57,12.3658848,12.0,4C-01.1,0.0
9645,57,12.3677082,12.0,4C-01.1,0.0
9646,57,12.3694668,12.0,4C-01.1,0.0
9647,57,12.3712893,12.0,4C-01.1,0.0
9648,57,12.3730469,12.0,4C-01.1,0.0
9649,57,12.3748045,12.0,4C-01.1,0.0
9650,57,12.3765621,12.0,4C-01.1,0.0
9651,57,12.3783855,12.0,4C-01.1,0.0
9652,57,12.3800783,12.0,4C-01.1,0.0
9653,57,12.3818359,12.0,4C-01.1,0.0
9654,57,12.3835936,12.0,4C-01.1,0.0
9655,57,12.3853512,12.0,4C-01.1,0.0
9656,57,12.38711,12.0,4C-01.1,0.0
9657,57,12.3888016,12.0,4C-01.1,0.0
9658,57,12.39056,12.0,4C-01.1,0.0
9659,57,12.3923178,12.0,4C-01.1,0.0
9660,57,12.3940754,12.0,4C-01.1,0.0
9661,57,12.395834,12.0,4C-01.1,0.0
9662,57,12.3975906,12.0,4C-01.1,0.0
9663,57,12.3993492,12.0,4C-01.1,0.0
9664,57,12.401041,12.0,4C-01.1,0.0
9665,57,12.4027348,12.0,4C-01.1,0.0
9666,57,12.4044266,12.0,4C-01.1,0.0
9667,57,12.40612,12.0,4C-01.1,0.0
9668,57,12.4078121,12.0,4C-01.1,0.0
9669,57,12.4095058,12.0,4C-01.1,0.0
9670,57,12.4111977,12.0,4C-01.1,0.0
9671,57,12.41289,12.0,4C-01.1,0.0
9672,57,12.4146481,12.0,4C-01.1,0.0
9673,57,12.4163418,12.0,4C-01.1,0.0
9674,57,12.4180336,12.0,4C-01.1,0.0
9675,57,12.4196615,12.0,4C-01.1,0.0
9676,57,12.4213543,12.0,4C-01.1,0.0
9677,57,12.4230471,12.0,4C-01.1,0.0
9678,57,12.42474,12.0,4C-01.1,0.0
9679,57,12.4264317,12.0,4C-01.1,0.0
9680,57,12.4281254,12.0,4C-01.1,0.0
9681,57,12.4297523,12.0,4C-01.1,0.0
9682,57,12.4314451,12.0,4C-01.1,0.0
9683,57,12.4332676,12.0,4C-01.1,0.0
9684,57,12.4363279,12.0,4C-01.1,0.0
9685,57,12.4380856,12.0,4C-01.1,0.0
9686,57,12.4397793,12.0,4C-01.1,0.0
9687,57,12.4414063,12.0,4C-01.1,0.0
9688,57,12.4431639,12.0,4C-01.1,0.0
9689,57,12.4449863,12.0,4C-01.1,0.0
9690,57,12.4466152,12.0,4C-01.1,0.0
9691,57,12.448307,12.0,4C-01.1,0.0
9692,57,12.4500656,12.0,4C-01.1,0.0
9693,57,12.4518223,12.0,4C-01.1,0.0
9694,57,12.4536457,12.0,4C-01.1,0.0
9695,57,12.4556637,12.0,4C-01.1,0.0
9696,57,12.4574871,12.0,4C-01.1,0.0
9697,57,12.45918,12.0,4C-01.1,0.0
9698,57,12.4609375,12.0,4C-01.1,0.0
9699,57,12.4627609,12.0,4C-01.1,0.0
9700,57,12.4645176,12.0,4C-01.1,0.0
9701,57,12.4669266,12.0,4C-01.1,0.0
9702,57,12.46875,12.0,4C-01.1,0.0
9703,57,12.4704428,12.0,4C-01.1,0.0
9704,57,12.4722,12.0,4C-01.1,0.0
9705,57,12.473959,12.0,4C-01.1,0.0
9706,57,12.4757156,12.0,4C-01.1,0.0
9707,57,12.4774742,12.0,4C-01.1,0.0
9708,57,12.479166,12.0,4C-01.1,0.0
9709,57,12.4809246,12.0,4C-01.1,0.0
9710,57,12.482748,12.0,4C-01.1,0.0
9711,57,12.48444,12.0,4C-01.1,0.0
9712,57,12.4861984,12.0,4C-01.1,0.0
9713,57,12.4879551,12.0,4C-01.1,0.0
9714,57,12.4897137,12.0,4C-01.1,0.0
9715,57,12.4915371,12.0,4C-01.1,0.0
9716,57,12.4932289,12.0,4C-01.1,0.0
9717,57,12.4948568,12.0,4C-01.1,0.0
9718,57,12.49655,12.0,4C-01.1,0.0
9719,57,12.4982424,12.0,4C-01.1,0.0
9720,57,12.4999352,12.0,4C-01.1,0.0
9721,57,12.5016928,12.0,4C-01.1,0.0
9722,57,12.5033207,12.0,4C-01.1,0.0
9723,57,12.5051432,12.0,4C-01.1,0.0
9724,57,12.5068359,12.0,4C-01.1,0.0
9725,57,12.5085287,12.0,4C-01.1,0.0
9726,57,12.5102215,12.0,4C-01.1,0.0
9727,57,12.5119791,12.0,4C-01.1,0.0
9728,57,12.5137367,12.0,4C-01.1,0.0
9729,57,12.5154953,12.0,4C-01.1,0.0
9730,57,12.517252,12.0,4C-01.1,0.0
9731,57,12.5190754,12.0,4C-01.1,0.0
9732,57,12.5207682,12.0,4C-01.1,0.0
9733,57,12.5225906,12.0,4C-01.1,0.0
9734,57,12.5244141,12.0,4C-01.1,0.0
9735,57,12.5261068,12.0,4C-01.1,0.0
9736,57,12.5285158,12.0,4C-01.1,0.0
9737,57,12.5302734,12.0,4C-01.1,0.0
9738,57,12.5320311,12.0,4C-01.1,0.0
9739,57,12.5337887,12.0,4C-01.1,0.0
9740,57,12.5354166,12.0,4C-01.1,0.0
9741,57,12.5371094,12.0,4C-01.1,0.0
9742,57,12.5389328,12.0,4C-01.1,0.0
9743,57,12.5406895,12.0,4C-01.1,0.0
9744,57,12.5425129,12.0,4C-01.1,0.0
9745,57,12.5442057,12.0,4C-01.1,0.0
9746,57,12.5459633,12.0,4C-01.1,0.0
9747,57,12.5477219,12.0,4C-01.1,0.0
9748,57,12.5495443,12.0,4C-01.1,0.0
9749,57,12.5511723,12.0,4C-01.1,0.0
9750,57,12.5529947,12.0,4C-01.1,0.0
9751,57,12.5547523,12.0,4C-01.1,0.0
9752,57,12.5565109,12.0,4C-01.1,0.0
9753,57,12.5582676,12.0,4C-01.1,0.0
9754,57,12.5600262,12.0,4C-01.1,0.0
9755,57,12.5617838,12.0,4C-01.1,0.0
9756,57,12.5635414,12.0,4C-01.1,0.0
9757,57,12.5652342,12.0,4C-01.1,0.0
9758,57,12.566927,12.0,4C-01.1,0.0
9759,57,12.56875,12.0,4C-01.1,0.0
9760,57,12.5704422,12.0,4C-01.1,0.0
9761,57,12.5722008,12.0,4C-01.1,0.0
9762,57,12.5739584,12.0,4C-01.1,0.0
9763,57,12.5758457,12.0,4C-01.1,0.0
9764,57,12.5776691,12.0,4C-01.1,0.0
9765,57,12.5794277,12.0,4C-01.1,0.0
9766,57,12.5811844,12.0,4C-01.1,0.0
9767,57,12.5830078,12.0,4C-01.1,0.0
9768,57,12.5847654,12.0,4C-01.1,0.0
9769,57,12.5865231,12.0,4C-01.1,0.0
9770,57,12.5882168,12.0,4C-01.1,0.0
9771,57,12.5899734,12.0,4C-01.1,0.0
9772,57,12.5917969,12.0,4C-01.1,0.0
9773,57,12.59349,12.0,4C-01.1,0.0
9774,57,12.5951824,12.0,4C-01.1,0.0
9775,57,12.59694,12.0,4C-01.1,0.0
9776,57,12.5987625,12.0,4C-01.1,0.0
9777,57,12.60039,12.0,4C-01.1,0.0
9778,57,12.6021481,12.0,4C-01.1,0.0
9779,57,12.6039715,12.0,4C-01.1,0.0
9780,57,12.6057949,12.0,4C-01.1,0.0
9781,57,12.6074867,12.0,4C-01.1,0.0
9782,57,12.6092453,12.0,4C-01.1,0.0
9783,57,12.6109371,12.0,4C-01.1,0.0
9784,57,12.612565,12.0,4C-01.1,0.0
9785,57,12.6142578,12.0,4C-01.1,0.0
9786,57,12.6160154,12.0,4C-01.1,0.0
9787,57,12.6176434,12.0,4C-01.1,0.0
9788,57,12.6193361,12.0,4C-01.1,0.0
9789,57,12.6220055,12.0,4C-01.1,0.0
9790,57,12.6237631,12.0,4C-01.1,0.0
9791,57,12.6254559,12.0,4C-01.1,0.0
9792,57,12.6270828,12.0,4C-01.1,0.0
9793,57,12.6287766,12.0,4C-01.1,0.0
9794,57,12.630599,12.0,4C-01.1,0.0
9795,57,12.6323566,12.0,4C-01.1,0.0
9796,57,12.6340494,12.0,4C-01.1,0.0
9797,57,12.6357422,12.0,4C-01.1,0.0
9798,57,12.637435,12.0,4C-01.1,0.0
9799,57,12.6391926,12.0,4C-01.1,0.0
9800,57,12.6409512,12.0,4C-01.1,0.0
9801,57,12.642643,12.0,4C-01.1,0.0
9802,57,12.6443357,12.0,4C-01.1,0.0
9803,57,12.6460934,12.0,4C-01.1,0.0
9804,57,12.64974,12.0,4C-01.1,0.0
9805,57,12.6514969,12.0,4C-01.1,0.0
9806,57,12.6545572,12.0,4C-01.1,0.0
9807,57,12.65638,12.0,4C-01.1,0.0
9808,57,12.6580076,12.0,4C-01.1,0.0
9809,57,12.6616535,12.0,4C-01.1,0.0
9810,57,12.6643229,12.0,4C-01.1,0.0
9811,57,12.6661453,12.0,4C-01.1,0.0
9812,57,12.66875,12.0,4C-01.1,0.0
9813,57,12.6725912,12.0,4C-01.1,0.0
9814,57,12.6765623,12.0,4C-01.1,0.0
9815,57,12.6783848,12.0,4C-01.1,0.0
9816,57,12.6800785,12.0,4C-01.1,0.0
9817,57,12.6818361,12.0,4C-01.1,0.0
9818,57,12.6835938,12.0,4C-01.1,0.0
9819,57,12.6853514,12.0,4C-01.1,0.0
9820,57,12.6861973,12.0,4C-01.1,0.0
9821,57,12.687109,12.0,4C-01.1,0.0
9822,57,12.6879559,12.0,4C-01.1,0.0
9823,57,12.6888027,12.0,4C-01.1,0.0
9824,57,12.6896486,12.0,4C-01.1,0.0
9825,57,12.6904945,12.0,4C-01.1,0.0
9829,57,12.6992188,12.0,5C-15,0.0
9830,57,12.7000656,12.0,5C-15,0.0
9831,57,12.7009115,12.0,5C-15,0.0
9832,57,12.7016926,12.0,5C-15,0.0
10045,57,16.4524727,12.0,5C-15,0.0
10046,57,16.4541664,12.0,Vorraum 5C-15,0.0
10047,57,16.4560547,12.0,5C-01.1,0.0
10050,57,16.484766,12.0,5C-01.1,0.0
10051,57,16.4864578,12.0,Vorraum 5C-15,0.0
10052,57,16.4881516,12.0,5C-15,0.0
10053,57,16.4898434,12.0,5C-15,0.0
10064,57,17.0135422,12.0,5C-15,0.0
10065,57,17.015234,12.0,Vorraum 5C-15,0.0
10068,57,17.02552,12.0,4C-01.1,0.0
10069,57,17.0272141,12.0,4C-01.1,0.0
10070,57,17.0289059,12.0,4C-01.1,0.0
10071,57,17.03073,12.0,4C-01.2,0.0
10072,57,17.032486,12.0,Flur 4. OG Übergang,0.0
10073,58,8.854101,12.0,Flur 4. OG Übergang,0.0
10074,58,8.855794,12.0,Flur 4. OG Übergang,0.0
10075,58,8.857487,12.0,4C-01.2,0.0
10076,58,8.8591795,12.0,4C-01.1,0.0
10077,58,8.860872,12.0,4C-01.1,0.0
10078,58,8.8625,12.0,4C-01.1,0.0
10079,58,8.864193,12.0,4C-01.1,0.0
10082,58,8.874479,12.0,5C-15,0.0
10112,58,11.6384115,12.0,5C-15,0.0
10113,58,11.6401043,12.0,Vorraum 5C-15,0.0
10114,58,11.6417971,12.0,Vorraum 5C-15,0.0
10117,58,11.6703129,12.0,5C-01.1,0.0
10118,58,11.6720047,12.0,Vorraum 5C-15,0.0
10120,58,11.67539,12.0,5C-15,0.0
10151,58,12.0985031,12.0,5C-15,0.0
10152,58,12.1001949,12.0,Vorraum 5C-15,0.0
10153,58,12.1019535,12.0,Vorraum 5C-15,0.0
10154,58,12.1507816,12.0,Vorraum 5C-15,0.0
10155,58,12.1524734,12.0,Vorraum 5C-15,0.0
10156,58,12.1541672,12.0,Vorraum 5C-15,0.0
10157,58,12.1570311,12.0,5C-15,0.0
10159,58,12.1604824,12.0,5C-15,0.0
10160,58,12.1622391,12.0,Vorraum 5C-15,0.0
10163,58,12.1720705,12.0,Vorraum 5C-15,0.0
10164,58,12.1737633,12.0,Vorraum 5C-15,0.0
10167,58,12.1867189,12.0,4C-01.1,0.0
10168,58,12.1884766,12.0,4C-01.1,0.0
10169,58,12.1902342,12.0,4C-01.2,0.0
10170,58,12.191927,12.0,Flur 4. OG Übergang,0.0
10171,58,12.19362,12.0,Flur 4. OG Übergang,0.0
10172,58,12.6000652,12.0,Flur 4. OG Übergang,0.0
10173,58,12.601758,12.0,Flur 4. OG Übergang,0.0
10174,58,12.6034508,12.0,4C-01.2,0.0
10175,58,12.6052084,12.0,4C-01.1,0.0
10176,58,12.6069012,12.0,4C-01.1,0.0
10177,58,12.6085281,12.0,4C-01.1,0.0
10178,58,12.6102219,12.0,4C-01.1,0.0
10180,58,12.6188145,12.0,5C-15,0.0
10181,58,12.6205082,12.0,5C-15,0.0
10191,58,12.8781252,12.0,5C-15,0.0
10192,58,12.8797531,12.0,5C-15,0.0
10193,58,12.8814449,12.0,Küche 5. OG,0.0
10194,58,12.8832684,12.0,Küche 5. OG,0.0
10195,58,12.90306,12.0,Küche 5. OG,0.0
10196,58,12.9048176,12.0,Küche 5. OG,0.0
10197,58,12.9076824,12.0,5C-15,0.0
10198,58,12.90944,12.0,5C-15,0.0
10254,58,13.3397141,12.0,5C-15,0.0
10255,58,13.3414059,12.0,Vorraum 5C-15,0.0
10258,58,13.3518229,12.0,4C-01.1,0.0
10275,58,13.4077473,12.0,5C-15,0.0
10276,58,13.4093752,12.0,5C-15,0.0
10287,58,16.0011711,12.0,5C-15,0.0
10288,58,16.0029945,12.0,Vorraum 5C-15,0.0
10291,58,16.0137367,12.0,4C-01.1,0.0
10292,58,16.01543,12.0,4C-01.1,0.0
10293,58,16.0172539,12.0,4C-01.1,0.0
10294,58,16.0188789,12.0,Flur 4. OG Übergang,0.0
10295,58,16.0207024,12.0,Flur 4. OG Übergang,0.0
10296,58,16.04121,12.0,Flur 4. OG Übergang,0.0
10297,58,16.0430336,12.0,Flur 4. OG Übergang,0.0
10298,58,16.044857,12.0,4C-01.2,0.0
10299,58,16.04655,12.0,4C-01.1,0.0
10300,58,16.0482426,12.0,4C-01.1,0.0
10301,58,16.0499344,12.0,4C-01.1,0.0
10304,58,16.0604172,12.0,5C-15,0.0
10305,58,16.0621758,12.0,5C-15,0.0
10334,58,16.54108,12.0,5C-15,0.0
10335,58,16.54284,12.0,Vorraum 5C-15,0.0
10336,58,16.54453,12.0,5C-01.1,0.0
10338,58,16.5714836,12.0,5C-01.1,0.0
10339,58,16.5731773,12.0,Vorraum 5C-15,0.0
10340,58,16.5750656,12.0,Vorraum 5C-15,0.0
10341,58,16.5768242,12.0,Vorraum 5C-15,0.0
10342,58,16.5786457,12.0,5C-15,0.0
10354,58,17.0274086,12.0,5C-15,0.0
10355,58,17.0291023,12.0,Vorraum 5C-15,0.0
10358,58,17.039257,12.0,4C-01.1,0.0
10359,58,17.04095,12.0,4C-01.1,0.0
10360,58,17.046093,12.0,4C-01.2,0.0
10361,58,17.0478516,12.0,4C-01.2,0.0
10362,58,17.0495453,12.0,Flur 4. OG Übergang,0.0
10363,58,17.051302,12.0,4C-21,0.0
10364,58,17.0529938,12.0,4C-21,0.0
10365,58,17.0547523,12.0,Küche 4. OG,0.0
10366,58,17.0680351,12.0,Küche 4. OG,0.0
10367,58,17.06966,12.0,4C-21,0.0
10368,58,17.0713539,12.0,4C-21,0.0
10369,58,17.0765629,12.0,4C-21,0.0
10370,58,17.0783844,12.0,4C-21,0.0
10371,58,17.0800781,12.0,4C-21,0.0
10372,58,17.0817719,12.0,4C-21,0.0
10373,58,17.08392,12.0,4C-21,0.0
10374,58,17.090168,12.0,4C-21,0.0
10375,58,17.0919914,12.0,4C-21,0.0
10376,58,17.09375,12.0,4C-21,0.0
10377,58,17.0954437,12.0,4C-21,0.0
10378,58,17.0971355,12.0,4C-21,0.0
10379,58,17.0988274,12.0,4C-21,0.0
10380,58,17.1005211,12.0,4C-21,0.0
10381,58,17.1022148,12.0,4C-21,0.0
10382,58,17.1039715,12.0,4C-21,0.0
10383,58,17.1057281,12.0,4C-21,0.0
10384,58,17.1074867,12.0,4C-21,0.0
10385,58,17.10918,12.0,4C-21,0.0
10386,58,17.1108723,12.0,4C-21,0.0
10387,58,17.1125641,12.0,4C-21,0.0
10388,58,17.1143875,12.0,4C-21,0.0
10389,58,17.1184883,12.0,4C-21,0.0
10390,58,17.120182,12.0,4C-21,0.0
10391,58,17.1228523,12.0,4C-21,0.0
10392,58,17.12474,12.0,4C-21,0.0
